Frequency,Amplitude,Phase
10.0,10.112794746342098,-3.501165712998219
10.233402121916418,8.735653683632272,-16.87893491208882
10.472251898884348,7.921440949299389,-26.437973786923596
10.716676480328633,11.616467353314597,-13.762199718733878
10.966805983368685,11.030471090908307,43.51924866451145
11.222773562085077,6.9321366391374,1.1059731087178122
11.484715478402896,8.849752512243807,21.63203356658873
11.752771174629451,10.674030502421441,-4.201841404765652
12.02708334768512,7.422958114588932,4.258153979218996
12.307798025066651,11.770302391364059,28.67235851587715
12.595064642583576,9.806113686494761,3.0872633058564247
12.889036123908928,6.240685935529312,38.61240241375266
13.189868961986699,4.173899210276792,-18.94606429033622
13.497723302339425,8.04849605757447,-7.131388850395293
13.812763028320095,8.336423158500168,9.178733583564004
14.135155848353957,7.166423158532483,-22.57001067420529
14.465073385216463,8.412844773086979,16.20427826405654
14.802691267395094,7.829875583428879,16.114510775483225
15.148189222583458,10.999911670843462,-10.355898052097967
15.501751173357704,7.321364400132646,41.880704344202385
15.863565335085905,7.644799451023682,-27.670405103274497
16.23382431612278,4.762880650805185,-10.03646130087657
16.61272522034293,6.325170897733889,37.99949003319797
17.000469752067172,6.616992681969055,27.66326549387029
17.397264323438016,7.446132360674418,-25.315676969062398
17.803320164301137,7.2379137818813755,44.588625293495184
18.21885343465167,6.865185847984973,30.750963367893227
18.644085339704862,7.519534184290901,0.015376992157133174
19.07924224765266,5.541726292810105,-3.0289758213746154
19.52455581016861,6.51304069780392,9.960887701834352
19.980263085725507,4.105730304833065,-15.300704065886478
20.446606665791165,2.044170844931605,-27.603929944187097
20.92383480396977,5.993856225879293,-14.74051067836388
21.412201548157295,5.178300971685501,-18.264692816791417
21.911966875781495,3.253148977729619,11.077420416424893
22.423396832198463,5.2099478686274665,4.822278298186248
22.94676367231936,5.688148774645107,-12.997268114780965
23.482346005542762,3.8933678791179127,3.04755754796512
24.030428944069683,6.852868810614658,15.234300569424008
24.591304254680452,0.9180570305688738,-13.595819716340863
25.165270514053915,0.02286600943084771,39.72372777034883
25.752633267712014,5.704914495384118,25.113538180638407
26.353705192673946,3.8863943175087554,15.967497089316623
26.968806263906927,5.310775066518217,18.437089202443154
27.598263924661804,7.4974237441672935,-19.02237260290392
28.242413260784357,1.7516550793871684,3.0872028090587946
28.901597179095102,1.348891281371368,43.66718108124353
29.576166589932537,2.5614852443938005,22.243327211045376
30.26648059395692,4.884617841648993,9.644853478313948
30.972906673314085,2.0678187060313764,1.1417763808069026
31.695820887261153,3.7785245330737256,41.74726276339216
32.435608072358114,-0.6801193986667808,14.150665297642128
33.1926620473319,0.8036800039555443,15.469907126485616
33.96738582272208,0.8131717362574045,13.729142212329684
34.76019181541977,3.4437123198982578,11.877759107879022
35.57150206821386,2.2229843954069146,-22.012522978759
36.401748474461414,1.5300379546829797,-3.8948095289868405
37.25137300800211,3.0431004614388044,8.425449592472255
38.12082795843888,0.1367447670288695,-6.449488495717407
39.01057617190993,1.2919872155613479,30.36162100706835
39.921091297480515,-0.016458794517911657,23.78780858178601
40.852858039285614,0.1793084471112838,12.57502096088718
41.80637241455758,1.8618240333402345,-9.958279454888942
42.78214201767617,1.2447299888857513,-24.285137066158953
43.78068629038169,-0.3181043582845403,26.683358163679152
44.802536798294895,0.6836223231883283,23.02400830124384
45.84823751389096,-0.32321026747041204,2.1740171948226177
46.918345106077986,0.378250966199447,18.20685284280333
48.01342923653453,0.9173398025012687,4.342252067652446
49.13407286296362,-1.252459844624544,-29.56947751608835
50.2808725494248,-0.19857420976867501,9.396740248983328
51.45443878390927,0.09333537250777335,40.86845751683042
52.65539630332756,-3.020618480163904,42.8527191208951
53.884384426082235,-1.7024263800771566,-7.858390351473748
55.14205739240302,-2.5719676396994813,-22.164967842250277
56.4290847126254,-2.375468044933936,28.208990579468896
57.7461515235982,-0.5561674868844162,-11.10419988129524
59.09395895340971,-4.178097544688155,-8.19498494446297
60.47322449462649,-3.1130811139690318,21.226966403041082
61.88468238624386,-3.3844742355498187,1.5924957805593394
63.32908400455115,-0.4034128438528928,16.14985754039043
64.80719826311972,-1.855232754949233,30.525498081197263
66.31981202212673,-0.6651026376179696,2.2551549485002553
67.86773050723295,-2.3795167887111623,1.4518415828641302
69.45177773823696,-1.303385877538981,-9.801116591904698
71.07279696773419,-3.724597106747113,6.74617203830131
72.73165113001458,-2.211356934028448,-18.64975810868127
74.42922330043758,0.08405615147884582,12.066456259769765
76.16641716552891,-1.8564392846945899,-15.410784268144669
77.94415750404951,-2.5184544234005104,17.101919619827406
79.76339067929277,-2.0218519230002876,5.0136794065052825
81.62508514287228,-6.065786457544865,28.254352651963835
83.53023195026779,-3.6870867679807997,31.942596927585427
85.47984528840409,-4.277317387819643,-13.188788353715072
87.47496301554415,-2.391427827915138,-11.324730427919842
89.51664721378302,-5.06909854394148,-19.013958036806166
91.60598475443709,-3.333770165626202,39.65659387987132
93.74408787662996,-4.636288665623362,24.387288009278905
95.93209477938241,-4.7768831053843455,-1.0877947841529512
98.17117022752194,-2.4471582730712615,-23.40683693214195
100.46250617173403,-4.434465473560799,-8.302930635634553
102.80732238308647,-4.311503574045602,5.719603568851944
105.20686710236228,-6.119942033364122,36.39975971188176
107.66241770454933,-4.802443519898947,29.387576033671195
110.17528137883873,-6.641052084311555,9.516521945074778
112.74679582449473,-5.2500515308466955,-28.65947414759919
115.37832996296608,-5.305896595125634,10.049800920842785
118.07128466661891,-6.0434157893744045,22.226789280627216
120.82709350447759,-5.736309265825508,17.984363888308756
123.6472235053715,-2.9773008775950625,21.93464203108212
126.53317593889429,-9.20407586412641,17.206722493549854
129.4864871145905,-6.397310303901818,40.36698538103687
132.5087291997954,-5.785962424148792,-23.021846118074787
135.60151105656334,-4.036314079839467,11.831590947694671
138.76647909813084,-6.856948896265861,30.987298499373587
142.00531816536818,-7.26240066097504,11.509800767889175
145.31975242368955,-7.983320373235079,26.556959523531376
148.71154628089536,-6.867455246022705,30.954743137398978
152.1825053264387,-9.321886512380665,27.421912783959783
155.73447729261352,-9.454418112821264,38.61704287082162
159.36935303817745,-6.105748287622302,-25.2240120571447
163.08906755493325,-8.271911820533134,43.16054439269831
166.89560099780232,-8.088160390296476,-8.109115577988568
170.7909797389427,-9.883253533728075,3.6629787062207697
174.77727744646808,-6.30164491995542,-8.17948301324494
178.85661618834618,-9.172805225078129,5.383729893453015
183.0311675620613,-8.788931742023767,23.201568040341492
187.30315385064384,-8.333329132383193,-8.744939212579055
191.6748492056815,-12.048447166950895,1.9686877786544663
196.14858085794293,-9.128812534900408,-24.068084139773372
200.72673035625684,-10.930012752373761,39.0743334681591
205.41173483530642,-8.899198990835856,-4.414515443964866
210.20608831301584,-10.493342104454632,-19.290570961434337
215.11234301821673,-10.697897839384224,-2.767313757144354
220.13311074930323,-10.179733071246428,-5.024471913277427
225.27106426459804,-9.555315193344203,-7.027775952121644
230.52893870517084,-12.763719222163907,-18.65477609940223
235.9095330508634,-8.408944690840174,39.26670559876699
241.41571161030177,-12.035835623280985,-16.842943833165062
247.05040554568254,-11.736289362262898,4.264289323764011
252.81661443315005,-10.453120521572501,12.73442742118258
258.7174078595924,-11.515925968979822,16.480444857174625
264.75592705670664,-12.165995779472683,-16.320933534194133
270.93538657320516,-11.102032839049594,35.29321227212269
277.2590759860481,-11.034583805232886,20.939120649752525
283.73036165162114,-12.205520061253392,33.95091077243319
290.3526884977814,-11.160937627771581,-26.674538030035375
297.1295818577334,-12.176659206754415,21.748020100055676
304.06464934670686,-15.261718966791058,-5.324049832536044
311.1615827824363,-12.437320805349959,23.693031259450954
318.4241601504653,-12.09347952146298,-21.94598343324084
325.85624761532233,-13.309826648387666,36.01786665098365
333.46180157863625,-10.999282979839442,5.5609060108315305
341.2448707852889,-13.25785465038246,18.875137789920238
349.2095984787271,-12.736061672090774,7.21524593905842
357.3602246065788,-13.262152952170116,-15.849724176993792
365.7010880777493,-13.958551384145633,-26.19251564111832
374.23662907219807,-13.677463219022664,18.361166722446207
382.9713914046281,-15.664621830388967,29.450531338759703
391.9100249433402,-13.128935270948416,-22.124165355526614
401.0572880855496,-14.134423978000385,35.57587767027117
410.41805029047094,-13.914678782162932,-10.985815690329819
419.9972946715306,-14.147287738974036,13.952125758926492
429.8001206490799,-9.916982125697487,-8.160177864934479
439.83174666502237,-13.547968013795481,13.382294117345872
450.09751296080464,-17.378619676016477,19.714994127116306
460.60288442023983,-15.021950928786461,-17.805806642793414
471.3534534786907,-17.364730030686253,27.252640573680615
482.3549431001467,-16.27201507397112,37.383247647712665
493.6132098237917,-14.39328813030167,25.92152064123804
505.13424688167663,-15.07844768334547,19.27069830594266
516.9241873891599,-13.293294285738243,24.818202441428397
528.9893076098151,-14.224028323203537,14.316133288088707
541.3360302965376,-16.388142477559338,8.047483406775697
553.97092811064,-15.880249880712201,-15.195873850938284
566.9007271207433,-15.04094549514007,40.059046174186264
580.1323103833379,-18.222051252023686,40.87623521295106
593.6727216069127,-15.9339118173014,38.92891026643761
607.5291689016077,-17.419009675668484,43.63564649454359
621.7090286163827,-17.31905059316498,34.40506178775678
636.2198492657488,-15.58797462914219,-18.687183533094565
651.0693555481455,-16.85262256823841,-1.423041254718619
666.265452458115,-18.11344673282948,1.1853203469589388
681.816229494448,-14.445971187658852,36.32095894439557
697.7299649665538,-20.99418659607598,-6.1409811126702785
714.0151304013403,-19.08982567222657,42.521773910934854
730.68039505295,-19.81414240330827,21.018253569237736
747.7346305177588,-16.29260524270888,-8.453427790924213
765.1869154570818,-16.831276334169537,-13.946273595324271
783.0465404301183,-18.8987275179846,-19.771473315345435
801.3230128396887,-19.676529159690652,-25.298137486846272
820.0260619934131,-19.392790991796648,38.728189760161854
839.1656442830161,-20.28845285927117,-28.918903959268455
858.751948484517,-19.316087414022586,-16.88432303069849
878.795401182132,-17.954464193953374,-1.3132373944277802
899.3066723187613,-18.577892721932567,10.982623311061879
920.296680876041,-18.800356588761854,23.66239893670732
941.7766006869518,-20.95613998875095,34.86976132738231
963.7578663841089,-18.74156026812113,41.9948114466568
986.2521794868784,-19.336149034990285,22.038208083255846
1009.2715146305708,-18.928601602342884,7.387212209863833
1032.8281259410285,-19.882556070940687,-22.81342249208273
1056.9345535579885,-22.268985473525902,-12.208168957450994
1081.6036303107094,-18.081843001026147,33.61989398049953
1106.848488549412,-18.37043017058204,-23.84655477986663
1132.6825671361537,-24.669472637074378,-2.0269200117926403
1159.1196185988856,-21.48469050667823,-9.358352324645338
1186.173716452478,-18.562722219714598,-10.94661495378342
1213.8592626906277,-20.915045615280448,19.208993520161798
1242.1909954526175,-21.446262051952456,-15.950322184113345
1271.1839968690288,-23.26771169090928,18.70662016655372
1300.8537010905707,-22.300696493877208,33.55494132190481
1331.2159025043077,-23.89659029919512,-28.33354681554892
1362.286764141647,-21.901785917937367,40.36799948699034
1394.0828262825771,-22.24281264526989,-3.7384747259278335
1426.6210152607368,-21.99546988435089,20.45677256831773
1459.9186524739787,-21.752054676899,-9.662111374697837
1493.9934636052578,-21.848187696796565,-15.127656820928092
1528.8635880587294,-21.752034878755154,-0.6426265680672216
1564.5475886160957,-24.100100683494503,17.9192512221642
1601.0644613183179,-19.077891156071995,44.05715416417145
1638.4336455779846,-21.134212075680775,-12.549836259871302
1676.6750345276992,-20.989647023576445,42.61883914948467
1715.8089856100048,-23.669846798479067,21.55804278664663
1755.8563314144687,-23.927899476270447,27.59175144309475
1796.8383907677194,-25.552145702755062,-25.774787878263098
1838.7769800823269,-23.77508336354372,40.402873738528044
1881.6944249705555,-23.759420301446678,35.37579782090316
1925.6135721291987,-27.285220459147315,10.857679371776065
1970.5578015017984,-25.20321677451293,-28.872610612139507
2016.5510387247464,-25.07686169631569,7.195944514311968
2063.6177678638587,-23.813239724276357,1.095412790447945
2111.7830444482443,-24.24544899007661,-9.645695785822703
2161.0725088083764,-26.817676470160166,6.654592244085151
2211.5123997254886,-24.290848676500634,-8.112193249591197
2263.1295683995295,-23.713437128138462,5.490819498063935
2315.951492743152,-25.80686248820433,10.303243557166553
2370.006292009328,-25.737110153713452,-10.294270128699107
2425.322741760353,-28.36386672061259,41.719366504553506
2481.9302891862553,-25.804123435130293,-8.988148982295805
2539.859068780724,-27.927235233656035,9.568797824859352
2599.139918382933,-25.767875899780496,-26.422231675855866
2659.8043955937583,-26.063760694648003,-24.931513009817333
2721.8847945751795,-25.099058840736102,-9.141306266158981
2785.414163241766,-25.776173166880103,4.951952767997376
2850.426320853435,-25.351031894363214,39.48832272351234
2916.955876018796,-26.249923158792207,11.183826944350749
2985.0382451187293,-29.359496512446178,8.359768775577216
3054.709671159968,-29.33617429593293,-25.08355180125361
3126.0072430687037,-28.14065617772584,-8.715533237368273
3198.968915434538,-29.76960700247315,9.846124146005216
3273.633528715244,-27.711619026553954,42.15350076725392
3350.0408299131327,-27.174480910413454,3.9376917692360607
3428.2314937339706,-25.786889772721253,-17.7622630595484
3508.2471442397923,-30.607529465909707,31.581872528841735
3590.1303770070685,-26.184669297343923,-14.805248100794808
3673.924781802074,-30.055854542150215,19.77109591469454
3759.6749657854675,-29.740814343032543,-11.793071204977075
3847.4265772585018,-25.485256420057695,-21.667758520647
3937.226329963479,-27.383928158138072,-20.162186674977782
4029.1220279513477,-29.473068818092027,34.093604730396095
4123.162591029753,-28.404277432061914,2.862988375472405
4219.398080805024,-30.022763610281917,-23.96057245800727
4317.8797273320215,-31.875680771791533,-9.302656202679646
4418.659956385942,-33.1588249708264,0.9502364521154938
4521.792417370702,-28.45581713097184,11.316655852535192
4627.332011878689,-29.70770467675393,23.977995854369922
4735.334922917116,-32.00497017424273,-6.413623756688054
4845.858644816496,-29.900924714118386,-24.689997815882922
4958.962013837212,-30.27158028709526,36.6074461878781
5074.705239490466,-29.307161341609806,12.096994200684918
5193.149936590212,-34.06453850986795,35.48580294981981
5314.359158053241,-29.488662575743298,-12.500149127517265
5438.397428464796,-30.661437708055846,-16.55806011116875
5565.330778427646,-31.058036911952602,11.87615997688652
5695.226779712825,-30.819687042345556,-22.277307020522354
5828.154581230846,-30.803937871812412,35.640594853920675
5964.1849458424595,-33.170294580679084,-28.580943674616066
6103.390288028621,-33.34572349587299,34.74940413979837
6245.844712439618,-33.716801606326335,13.146188644517949
6391.624053343999,-33.78587105772249,-11.89153395726559
6540.805914998253,-32.6446315485991,15.320963888857236
6693.469712958661,-32.8921956625889,13.4355448845576
6849.696716357447,-32.91056176270191,3.186936085114816
7009.570091165618,-30.164914854632734,-22.106213158097034
7173.1749444656125,-35.80181455225524,32.69319995208721
7340.598369757212,-32.03175622247841,19.232630052698582
7511.9294933209685,-34.19781388316579,14.521293510772551
7687.259521663728,-34.77922761641357,-16.31475908736684
7866.681790071582,-32.89842531064593,-15.360348791635712
8050.291812295981,-34.86620173695495,4.223885803384725
8238.187331399602,-32.23367581061163,24.91907976765816
8430.468371788967,-36.286355824289366,5.942368761352824
8627.23729246145,-34.64021612474883,-13.016250627621126
8828.59884149515,-35.63426686589296,-21.378289788283972
9034.660211810526,-35.643248250221546,35.27576840059399
9245.53109823357,-33.46762885825002,37.074980498340025
9461.32375589077,-35.33703349863076,-9.47275370976341
9682.153059967086,-35.25031193684532,-3.4126575792569085
9908.136566858666,-36.799827975067174,-5.770284840903468
10139.394576752917,-32.9744216437998,-15.0966049156765
10376.050197669118,-33.62147958189472,8.309021906294056
10618.229410993825,-36.79280841446286,-28.799884865911892
10866.061138545958,-33.580279384144426,33.195218182507155
11119.677311206979,-35.294611404748764,20.68716435460569
11379.21293915314,-35.36984575676114,4.929509575867321
11644.806183726854,-35.59637415069105,-7.410025363978459
11916.598430985588,-34.909953005091594,22.82734529816114
12194.734366967383,-36.63623127272469,0.509963124252323
12479.362054713114,-38.12554223092114,-7.3126173636809995
12770.633013086446,-38.645324060626265,5.106979671841387
13068.702297433476,-35.85492352253156,31.37758415139053
13373.728582124977,-35.275964294834026,-21.6024129340798
13685.874245025178,-36.13522153175303,15.865760542479272
14005.305453932197,-37.505518807282776,43.396068883135925
14332.19225503574,-37.6855982862651,-27.543420373425228
14666.708663439686,-35.50843512975046,23.524035848859832
15009.032755797336,-37.145630604357635,10.834942953356872
15359.346765108954,-39.04551513348213,9.796633739216169
15717.837177731612,-36.787136040706514,39.52703125259444
16084.694832653551,-40.44041522278969,-3.869879680028884
16460.1150230855,-38.0511975412763,21.135099213297757
16844.297600423153,-39.6656646986736,8.363812650713378
17237.4470806362,-36.2956377474104,36.79848186305617
17639.772753140453,-39.65694311485122,11.808970958880018
18051.4887922111,-39.66518271961482,20.859721259949104
18472.81437099636,-38.43358840613,-4.7196484576227355
18903.973778192234,-37.26698198541897,-9.989285948087456
19345.196537440443,-37.13598201430538,-7.775848719507472
19796.717529513327,-38.128704673601796,3.942632116142036
20258.77711735017,-38.73119881284939,31.636321043403164
20731.62127401227,-40.393830038547684,-14.010690431570062
21215.501713624482,-38.152661892164225,43.69986721320282
21710.676025372628,-41.89041497735444,-14.378551164468332
22217.407810628825,-38.70695040737232,-2.4036621268801355
22735.96682327715,-40.2551952943908,34.51418550242141
23266.62911331458,-40.26402806307013,31.43143044562308
23809.677173803582,-41.258860239481585,23.097596652983867
24365.40009125466,-40.83112790393462,-6.589877787345792
24934.093699518806,-43.02539714632805,23.264006483211524
25516.060737271866,-42.72688856288042,-2.045511799449592
26111.611009174623,-43.023011916787155,-12.038842560341696
26721.061550794326,-39.92058068413377,25.2746924721757
27344.736797375797,-38.96954195058409,36.22438114770924
27982.96875655116,-42.61298678664055,-3.712260023113693
28636.09718508116,-40.34890609727338,24.517154609007115
29304.469769721385,-43.22943045613312,26.516998635873804
29988.442312310246,-42.036014933527504,-4.098611974695512
30688.37891917639,-43.86270569485011,-3.3133543442119766
31404.65219496749,-42.26255178628388,30.43753813022426
32137.643441002758,-43.22294223407375,-3.581556269123631
32887.7428582551,-39.89041841628486,-24.347222730006433
33655.34975507094,-41.87688143763981,20.584584514818367
34440.87275973823,-42.33227529389219,13.765162035059618
35244.73003801588,-42.615016763886864,12.815993327620497
36067.349515740316,-45.80418635619852,9.319450313711442
36909.16910662782,-47.87394945303142,20.873637849267418
37770.63694539364,-46.12802570900195,-12.975421634691962
38652.211626312615,-48.83764165918061,26.790986938041165
39554.36244734702,-42.99567134266466,-25.62087491957722
40477.569659973225,-43.98116347192048,-22.177039931871445
41422.324724838894,-42.77392501081866,37.291854749729055
42389.130573387745,-45.26194127064105,-26.321298067276064
43378.50187558984,-45.193074039168266,42.83469437418228
44390.96531392167,-46.7827343224505,6.103814361645
45427.059863740425,-44.87254459228341,-18.582327375154165
46487.33708020257,-46.65110893297111,20.918101991803383
47572.3613918789,-46.19121321719175,30.193658346660392
48682.71040122284,-44.81820409404572,21.87260450480983
49818.97519205165,-44.64582201497493,-21.623667871963793
50981.760644204296,-45.2947587151153,29.66366154602133
52171.68575554354,-42.08590827230035,2.835655383771602
53389.3839714735,-42.80173175190959,-20.660363873766016
54635.503522148756,-46.35044948870775,-21.855816322231135
55910.70776755293,-47.653891479333765,7.960716355951249
57215.6755506324,-48.38013631780652,12.653409484552895
58551.10155867232,-49.532758472965035,12.17893305093611
